num_traj,data_id,xo,zo,yo,thetaxo,thetayo,thetazo,vxo,vyo,vzo,omegaxo,omegayo,omegazo,xo,zo,yo,thetaxo,thetayo,thetazo,vxo,vyo,vzo,omegaxo,omegayo,omegazo,j0,j1,j2,j3,zt,jv0,jv1,jv2,jv3,vzt
1,0,-0.0004775332401622763,-0.08820189144195643,0.4038469605123286,-0.03807705966457483,-0.0017341594248376328,0.0033976261678219915,0.007806306930438366,0.08326067015753622,0.08397486526036266,-0.8935019884500887,0.02934909547959359,-0.027168105019531864,-0.0005958839462889662,0.1549397543182238,0.4062898155755439,0.06277633062299376,-0.002320005470407667,0.002754174426129391,0.0075350385004575495,-0.08569087552792298,0.08272675933498924,0.9134588264752131,0.02777165516821481,0.001288526118887637,-8.277540825541848e-05,1.0966386631781497,-3.722002538559464e-06,1.1027128123137169,1.7833158533121132,0.004425961477470798,0.011128329224549136,-0.000226458944052956,-0.001239456057013949,0.1735421729332334
1,1,-0.00038413498700635285,-0.0798627013571011,0.43777333150603287,-0.13445174956352812,-0.0017224172846731182,0.0038459148782575498,-0.004405500013599277,-0.01071219898951761,0.36127689649127814,0.15322115838766517,-0.07195267380211554,-0.09367497050704335,-0.0059157655775789455,0.14787054606553857,0.432595029296923,0.17091905495297074,-0.07482644149825611,0.0014594398692399228,-0.09199846382621481,0.005699668180701932,0.2636991480289547,0.3591334937252095,-1.3362228432601762,-0.06470092334272484,-7.86074346981517e-06,1.097146499361062,-5.961556901176927e-06,1.1031546838256066,1.8279382328442293,0.00106071451075579,0.00853928274708382,0.000832356055000291,0.014387643368769298,0.40391560673615945
1,2,0.0002969114092432701,-0.08649909144998451,0.39877493208420417,0.0026436346512406866,-0.0017617614297698383,3.5806343625829365e-05,-0.0015152641027710702,0.006343567720499685,0.025376151078524208,-0.05505309753248191,0.036684442354753447,0.03295901208489311,-0.007494950476675923,0.14672421812216965,0.5057621216921682,0.19627118229843565,-0.10572388144092663,-0.0002755339939738559,0.0007303629584564933,0.00019368642323819364,0.6577877038379878,-0.0028266089906289326,0.010049719091080548,-0.00036228197232777455,-1.2170324180233708e-05,1.0965572911986874,-1.0209959455116495e-05,1.1025164315670168,1.9081517540017314,5.2916539882808726e-05,-0.0008704598835715255,4.527162776606894e-05,-0.004397379996638959,0.6595394495197463
1,3,0.00014865963203924086,-0.08623236018225727,0.39992969565816383,0.00013133897835106002,-8.98566491188598e-05,-3.746203486335531e-05,0.00018756742375887576,0.0002741224553664875,0.0012585566133744494,-0.0027409169747474173,0.001875371841080549,-1.4458901855230268e-07,-0.007336243085301599,0.14675835841328183,0.6244691307579524,0.1957893150338643,-0.10363852718151009,-0.0002707034753011743,0.0015972086823070719,0.0002639316903788346,0.9181970869610615,-0.003581279971560953,0.020151121864281234,-0.00023937548846158276,-8.242313476935568e-06,1.0966147285309273,-6.892830320213816e-06,1.101883822326711,2.0270652610868414,1.4850839618981175e-05,0.001788161405548619,1.2286347231098716e-05,-0.004389710791216306,0.9193326926151915
1,4,0.00015719986419378263,-0.08621987866258936,0.39998700290199307,6.5276282482788474e-06,-4.4659299530340215e-06,-3.745946015848839e-05,9.320789613636067e-06,1.3622604288043627e-05,6.254820982867088e-05,-0.00013622527686062318,9.32071426529822e-05,-3.6028697533656735e-10,-0.007056153226563489,0.14677893100651,0.7822639190566552,0.19561829973314046,-0.1000792771094185,-0.00018403365447539055,0.0026337673979182786,-0.0004780641277860107,1.176812059217483,0.009327480446576924,0.033251519385567196,0.0025637839364262196,-4.3636009634675e-06,1.0968357734719187,-3.6515926408063244e-06,1.1013194069522718,2.18508683984949,5.887921596836593e-05,0.00048721989350662687,4.866195059138287e-05,-0.002255611425676929,1.1803993365447922
1,5,0.0001602318267763835,-0.08621726679861118,0.3999894226141183,-2.897866708446521e-06,6.897294256868184e-06,-4.667688877364822e-05,1.961020885803071e-05,1.7884705953227486e-05,-3.2563775551053276e-07,-4.800802962213559e-06,-1.5443326874549768e-06,-9.61033808027016e-05,0.0010899768578391238,0.14276846409193353,0.8945068707994198,0.26416385903617634,-0.07914838105067966,5.9815263831259413e-05,0.10766655908819725,-0.030764384431018605,0.08048306276876048,0.5435539469628032,0.1865949214598797,0.07450896391572928,-7.123304904071194e-07,1.0969311095776502,-6.0094118748775e-07,1.1013289993288655,2.384949086115772,3.505889605292823e-05,0.0002576716173748328,3.6795685033771735e-05,-2.2584457759530774e-05,1.4846522415900503
1,6,0.00016318945875259,-0.08621463425284474,0.39998940778840736,-3.1165233082803666e-06,6.826880408618104e-06,-6.109217240627727e-05,1.975657063301366e-05,1.7428401629352863e-05,-1.616862582709544e-08,-2.394763486732671e-07,-7.782753413044005e-08,-9.610057525219738e-05,0.018083829815998428,0.1382370420238754,0.7937624041264053,0.34655765809574557,-0.04319387281192956,0.001077294434373133,0.11289783713008046,-0.030027016509916987,-1.3816715604248946,0.5453763313198825,0.24128828076034076,0.04040977455860395,-8.115479518477609e-05,1.0969385262618991,-2.9797264686033754e-06,1.1013294816941541,2.6320319929041665,0.005033159182226556,-1.5145748549633131e-05,-4.038442692304409e-06,1.7068368419498325e-05,1.8010565122648106
1,7,0.00016615372505337966,-0.08621202249354892,0.39998940705358127,-3.12754852032943e-06,6.823195756239892e-06,-7.550706153444584e-05,1.9763601098321936e-05,1.7405609328646154e-05,-7.909562727004271e-10,-1.3020122677408984e-08,-5.158585033598841e-09,-9.60980221346173e-05,0.034870394697119944,0.13377238199456534,0.47557804941248305,0.4280943881573326,-0.007407908998201403,0.005048807609656614,0.11082690351950222,-0.029476218024343432,-2.8136220373782552,0.5401814104887567,0.2389899164125612,0.040024855801444915,-1.3805296749162123e-06,1.096936511982324,-2.57887011732522e-06,1.1013317519599903,2.926585010470075,0.00021764549700701083,-1.2446524754405885e-05,3.926740656867559e-06,1.40839469007642e-05,2.117526229741106
1,8,-0.0005266325261105115,-0.10840973605049793,0.3999898309130391,-1.3596536411208815e-06,3.886530458222995e-06,-0.02430542654449031,6.65382189252446e-05,3.795383789107468e-05,1.4832793247369913e-05,-0.00020844304586285382,0.0004725287333418947,-9.164012262636885e-05,0.041085394035157985,0.19921506242984335,0.3995912826953476,-0.001480489938937451,0.00032269654427162134,-0.10501001106729946,0.0033591280187127855,0.25698127061796333,0.008329144579559966,0.03025765581435183,-0.0098719286067173,-0.15491628712720587,-1.947403421533877e-05,1.0969344312054534,-2.7935738831153304e-06,1.1013340905922804,3.2686084856225777,0.00130979567260552,-1.305333981599377e-05,9.603235172448094e-06,1.4755897689511244e-05,2.433995946982281
1,9,-0.0005234918279959248,-0.10840698171194757,0.39998943176100477,-3.331695257186998e-06,6.351971562120335e-06,-0.024319156014634875,1.9503300633886335e-05,1.7250834199277346e-05,-4.1883864046465824e-07,-1.69605851291338e-06,2.473871260872714e-06,-9.149493164479091e-05,0.04114418473523887,0.2122398157561836,0.3999708059845535,-8.087866331472893e-05,-8.833101380916576e-06,-0.11158453991930521,-0.00011327402636430298,-9.809139564599458e-05,0.0004185502222491394,0.0012421149895224036,-0.0008323484092038644,0.0001674796352036933,-0.00012836935472233528,1.0969324012786792,-2.9167810837893435e-06,1.1013363730506607,3.658102418369536,0.007885981803124794,-1.6999623366903416e-05,-2.979775921621065e-05,1.91185194717558e-05,2.7504656639903238
