0,0,490,10,2.423488043429356,0.9083852587070007,0.09161474129299929
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,510,10,1.7481873361769673,0.9304848564021528,0.06951514359784716
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,400,10,2.189086045740238,0.914343753018184,0.08565624698181595
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,370,10,1.5869260176868383,0.8098662546132835,0.19013374538671646
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,360,10,2.115237505540379,0.8526433478727922,0.14735665212720783
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,260,10,1.5884004425362972,0.9307118841785674,0.06928811582143257
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,350,10,1.7840233401526095,0.8943907682980865,0.1056092317019135
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,310,10,1.9791559376974708,0.9382736491937633,0.061726350806236674
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,350,10,1.6869135292368347,0.8813261168719845,0.11867388312801552
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,250,10,2.494150129923894,0.937862782112572,0.06213721788742799
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,360,10,1.8302444263465791,0.8857677553937156,0.11423224460628445
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,340,10,1.436833336271154,0.9350298843193354,0.06497011568066458
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,260,10,3.1087385431964343,0.9142758268019484,0.08572417319805159
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,180,10,2.2522740848102347,0.9224932701902678,0.07750672980973217
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,140,10,2.42335005312509,0.945270789539952,0.05472921046004797
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,200,10,1.4020141459428634,0.8654882385771058,0.13451176142289423
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,150,10,3.821633592413168,0.9528699741276832,0.04713002587231685
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,190,10,3.4121999211250613,0.9199898706292783,0.08001012937072172
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,220,10,1.8964438998182498,0.8674782502021995,0.13252174979780051
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,150,10,2.32262435195984,0.9138671426183915,0.08613285738160847
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,200,10,2.413358828067559,0.8856839843782318,0.11431601562176819
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,190,10,1.0355546327248306,0.9654776355490042,0.03452236445099577
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,170,10,2.254850354474983,0.9506574393832941,0.049342560616705944
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,140,10,2.7097344266609342,0.8502376351876382,0.14976236481236183
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,120,10,2.6010901813427973,0.7966529585784623,0.2033470414215377
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,150,10,3.284431716345971,0.9072659989737314,0.09273400102626861
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,90,10,3.288753061397203,0.9314437135335508,0.06855628646644918
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,130,10,1.8847819610879986,0.8211851687491931,0.17881483125080688
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,110,10,5.074292925352525,0.9043780184392893,0.09562198156071067
data_id,trial,plan_iters,plan_time,best_cost,success_metric,maneuverability_metric
0,0,100,10,4.036746193416215,0.9416060931071691,0.05839390689283086
