n_episode,n_iteration,n_sample,n_horizon,xo,yo,thetao,vxo,vyo,omegao,xg,yg,thetag,vxg,vyg,omegag
13,5,0,9,3.695328712463379,7.342687606811523,0.833618700504303,-0.3485204875469208,0.9383471012115479,0.026715416461229324,3.0840706825256348,6.116264343261719,-1.250003695487976,-0.03728412091732025,0.2290010154247284,-0.18390771746635437
13,5,0,10,3.631593704223633,7.513798236846924,0.8388682007789612,-0.29008612036705017,0.7761104106903076,0.025739574804902077,3.078019380569458,6.116274833679199,-1.2666740417480469,-0.030652407556772232,-0.1436014026403427,-0.03746114671230316
13,5,0,11,3.579526662826538,7.652451992034912,0.8438813090324402,-0.23180411756038666,0.6137944459915161,0.024337729439139366,3.1011085510253906,6.1107497215271,-1.269511103630066,0.2277538925409317,0.044636283069849014,-0.002401463920250535
13,5,0,12,3.539121150970459,7.7586445808410645,0.8485558032989502,-0.1734185665845871,0.451526939868927,0.02232583612203598,3.133970260620117,6.114352703094482,-1.2676804065704346,0.10177772492170334,-0.0033627375960350037,0.01879766210913658
13,5,0,13,3.5104382038116455,7.832406520843506,0.8527368903160095,-0.11449096351861954,0.28952908515930176,0.019333498552441597,3.1513912677764893,6.127920627593994,-1.273118019104004,0.08246646076440811,0.1160288080573082,-0.04781273752450943
13,5,0,14,3.4936699867248535,7.873834609985352,0.8561433553695679,-0.05404626578092575,0.12831060588359833,0.014312544837594032,3.1583268642425537,6.135916709899902,-1.2784749269485474,-0.0002667705120984465,-0.0002793775638565421,3.9086266042431816e-05
13,6,0,0,4.612249851226807,4.8416547775268555,0.720837414264679,-0.9039871692657471,2.333792209625244,-0.1443805694580078,4.420881748199463,4.274125099182129,-0.42170313000679016,-1.5077803134918213,1.8996182680130005,-0.9923250675201416
13,6,0,1,4.4325785636901855,5.29905366897583,0.6549980640411377,-0.8728330731391907,2.2248387336730957,-0.39710769057273865,4.092911243438721,4.666177749633789,-0.616817057132721,-1.7765915393829346,2.0143587589263916,-0.9464355707168579
13,6,0,2,4.266355991363525,5.728880882263184,0.5771538019180298,-0.79001384973526,2.0772032737731934,-0.3814856708049774,3.764540910720825,5.097296714782715,-0.7972900867462158,-1.5189988613128662,2.282716989517212,-0.8341172337532043
13,6,0,3,4.1173224449157715,6.129574775695801,0.5025450587272644,-0.7013079524040222,1.9332399368286133,-0.36475297808647156,3.5109992027282715,5.5406270027160645,-0.9546752572059631,-1.02936851978302,2.14910626411438,-0.7567367553710938
13,6,0,4,3.986497402191162,6.501739501953125,0.431410551071167,-0.6083087921142578,1.7916051149368286,-0.346725732088089,3.332289934158325,5.97542142868042,-1.098421335220337,-0.7628449201583862,2.195399522781372,-0.7089760303497314
13,6,0,5,3.8745479583740234,6.845672130584717,0.3640464246273041,-0.5129616260528564,1.6505951881408691,-0.3269900381565094,3.189286470413208,6.438781261444092,-1.2343578338623047,-0.6662498116493225,2.431663751602173,-0.686639666557312
13,6,0,6,3.781705141067505,7.161298751831055,0.30086126923561096,-0.4176921546459198,1.5082281827926636,-0.30485570430755615,3.0397822856903076,6.888730525970459,-1.3672330379486084,-0.8172855377197266,2.0761122703552246,-0.6858591437339783
13,6,0,7,3.707655429840088,7.448134422302246,0.24241259694099426,-0.3255203068256378,1.3624145984649658,-0.27958714962005615,2.9230661392211914,7.246570587158203,-1.4972443580627441,-0.3597067594528198,1.5112131834030151,-0.6354655623435974
13,6,0,8,3.651421308517456,7.70529317855835,0.1893693506717682,-0.24002832174301147,1.2113085985183716,-0.25088930130004883,2.8882386684417725,7.52421236038208,-1.6188794374465942,-0.0007489677518606186,1.2671014070510864,-0.6038081049919128
13,6,0,9,3.611279010772705,7.9315876960754395,0.14237332344055176,-0.16499505937099457,1.053814172744751,-0.21934954822063446,2.8673858642578125,7.719194412231445,-1.7299554347991943,-0.19237825274467468,0.6935862898826599,-0.531267523765564
13,6,0,10,3.584792137145996,8.125725746154785,0.10186761617660522,-0.10362829267978668,0.8899869918823242,-0.18624411523342133,2.8406832218170166,7.8027663230896,-1.8106622695922852,-0.07397697865962982,0.1505889594554901,-0.26011931896209717
13,6,0,11,3.5690174102783203,8.286544799804688,0.06804679334163666,-0.05768890678882599,0.7209883332252502,-0.1526145040988922,2.836193799972534,7.828424453735352,-1.8438489437103271,0.009290657937526703,0.10144998133182526,-0.06925003230571747
13,6,0,12,3.560854434967041,8.413183212280273,0.0409894697368145,-0.02700028195977211,0.548558235168457,-0.11855369061231613,2.8596572875976562,7.873502731323242,-1.8490923643112183,0.21166935563087463,0.3483678996562958,-0.02082277275621891
13,6,0,13,3.557431221008301,8.505130767822266,0.02084025740623474,-0.00955324899405241,0.3743641972541809,-0.08342288434505463,2.9233438968658447,7.90999698638916,-1.8433908224105835,0.40855592489242554,0.04329945519566536,0.10665534436702728
13,6,0,14,3.556424140930176,8.562165260314941,0.007893845438957214,-0.0019894354045391083,0.1995828002691269,-0.046436432749032974,2.9710512161254883,7.900761127471924,-1.814100980758667,0.08461803942918777,-0.1061796322464943,0.17893891036510468
13,7,0,0,4.4225077629089355,5.310361385345459,0.6139002442359924,-0.9428123235702515,2.3068606853485107,-0.7348987460136414,4.1776933670043945,4.770752906799316,-0.6196091771125793,-1.5002986192703247,2.372809886932373,-0.9908405542373657
13,7,0,1,4.240001678466797,5.761284828186035,0.44955092668533325,-0.8789210915565491,2.205432176589966,-0.8976069688796997,3.879183530807495,5.253985404968262,-0.8103780746459961,-1.4910317659378052,2.4518866539001465,-0.9262779951095581
13,7,0,2,4.074849605560303,6.188823223114014,0.2740696668624878,-0.7727147936820984,2.073716878890991,-0.8575369119644165,3.6302490234375,5.717158794403076,-0.9858887791633606,-1.008592128753662,2.1826767921447754,-0.8575968742370605
13,7,0,3,3.932021379470825,6.590469837188721,0.10725975781679153,-0.6569764614105225,1.945598840713501,-0.8090199828147888,3.446368932723999,6.1650543212890625,-1.1491926908493042,-0.8324078321456909,2.2920408248901367,-0.8060420155525208
13,7,0,4,3.8126420974731445,6.96647310256958,-0.04786086454987526,-0.539757251739502,1.8167004585266113,-0.7396055459976196,3.326087713241577,6.610782146453857,-1.303781509399414,-0.38079115748405457,2.1648807525634766,-0.7759623527526855
13,7,0,5,3.7161362171173096,7.316339015960693,-0.18685030937194824,-0.42925623059272766,1.6837878227233887,-0.6495726108551025,3.2141456604003906,7.012339115142822,-1.4548395872116089,-0.7251060009002686,1.856548547744751,-0.7549093961715698
13,7,0,6,3.640554904937744,7.638940334320068,-0.3066515624523163,-0.3309550881385803,1.543711543083191,-0.5497465133666992,3.1156156063079834,7.326173305511475,-1.5973396301269531,-0.27035200595855713,1.2906020879745483,-0.6851388216018677
13,7,0,7,3.583106756210327,7.932610511779785,-0.40628448128700256,-0.24792931973934174,1.3945441246032715,-0.4491420388221741,3.065464735031128,7.574924945831299,-1.7279785871505737,-0.22936108708381653,1.1970570087432861,-0.6481431722640991
13,7,0,8,3.5406267642974854,8.19554328918457,-0.48630526661872864,-0.1808454841375351,1.236780047416687,-0.3545209765434265,3.010389566421509,7.765100479125977,-1.8510098457336426,-0.31005969643592834,0.7157310843467712,-0.6046202778816223
13,7,0,9,3.5100531578063965,8.426213264465332,-0.5484550595283508,-0.12818996608257294,1.072422981262207,-0.27077391743659973,2.9933998584747314,7.89968729019165,-1.9580097198486328,0.11200997233390808,0.6262995004653931,-0.46655556559562683
13,7,0,10,3.49539852142334,8.559842109680176,-0.44288870692253113,-0.02542024292051792,0.38938045501708984,0.8946684002876282,3.023190498352051,8.046919822692871,-2.0490269660949707,0.18178075551986694,0.8401498794555664,-0.4896596074104309
13,7,0,11,3.495677947998047,8.625765800476074,-0.3114531338214874,0.012540672905743122,0.2531731128692627,0.49693503975868225,3.0902528762817383,8.218381881713867,-2.1331076622009277,0.47192421555519104,0.8763294816017151,-0.32056769728660583
13,7,0,12,3.49688458442688,8.661033630371094,-0.24390491843223572,0.00040014920523390174,0.10214395821094513,0.19134634733200073,3.197092056274414,8.375999450683594,-2.186753511428833,0.581852376461029,0.7108394503593445,-0.1858142465353012
13,7,0,13,3.5396080017089844,8.742424011230469,-0.09771954268217087,0.2715032398700714,0.5426174998283386,0.9402007460594177,3.2918853759765625,8.45531940460205,-2.2208666801452637,0.3869551420211792,0.20692777633666992,-0.1010473296046257
13,7,0,14,3.575671911239624,8.800027847290039,2.891364238166716e-05,0.0757274329662323,-0.00032195859239436686,-0.0006786154699511826,3.371924877166748,8.500022888183594,-2.198913812637329,0.3805084824562073,-0.010444963350892067,0.6191492676734924
13,8,0,0,4.2240071296691895,5.779392242431641,0.358820378780365,-0.9031341671943665,2.237701892852783,-1.0357493162155151,3.6937055587768555,5.213951587677002,-0.8892118334770203,-1.9263646602630615,2.1754581928253174,-1.1738793849945068
13,8,0,1,4.055354118347168,6.21436071395874,0.1570557951927185,-0.7842427492141724,2.1150717735290527,-0.9801291823387146,3.3626067638397217,5.604870319366455,-1.1141966581344604,-1.4022923707962036,1.7338407039642334,-1.0851367712020874
13,8,0,2,3.9110865592956543,6.624910354614258,-0.03100402094423771,-0.6613386869430542,1.9925421476364136,-0.896141529083252,3.114394426345825,5.924459934234619,-1.3195041418075562,-1.0925740003585815,1.4597982168197632,-0.9814313650131226
13,8,0,3,3.7908198833465576,7.010556221008301,-0.19883882999420166,-0.545634925365448,1.8654807806015015,-0.7809250354766846,2.937959909439087,6.225198268890381,-1.5027360916137695,-0.6889361143112183,1.537325143814087,-0.8628901839256287
13,8,0,4,3.6923649311065674,7.3700032234191895,-0.34215596318244934,-0.44359859824180603,1.73018479347229,-0.6545876264572144,2.8265867233276367,6.501260280609131,-1.663559913635254,-0.427685022354126,1.2281932830810547,-0.7826544642448425
13,8,0,5,3.6127023696899414,7.7013678550720215,-0.4604029953479767,-0.3574959337711334,1.5848153829574585,-0.5317206978797913,2.785815477371216,6.6888556480407715,-1.8071956634521484,0.0032744761556386948,0.6563173532485962,-0.6441434025764465
13,8,0,6,3.5486674308776855,8.002697944641113,-0.5550683736801147,-0.2867031991481781,1.4303629398345947,-0.41946154832839966,2.792170286178589,6.774629592895508,-1.9089903831481934,0.05220850929617882,0.2118101567029953,-0.3291349411010742
13,8,0,7,3.497431993484497,8.272404670715332,-0.6287353038787842,-0.22874674201011658,1.2691223621368408,-0.3218420743942261,2.785397529602051,6.777419567108154,-1.9370882511138916,-0.08890529721975327,-0.10665692389011383,0.01474015973508358
13,8,0,8,3.4589951038360596,8.485164642333984,-0.6326948404312134,-0.11204677075147629,0.3852163255214691,1.2566304206848145,2.7772858142852783,6.764179706573486,-1.9417694807052612,-0.006331714801490307,-0.019588371738791466,0.01898306980729103
13,8,0,9,3.4427621364593506,8.555460929870605,-0.4503786563873291,-0.0485258586704731,0.31552836298942566,0.5993311405181885,2.7559361457824707,6.781069755554199,-1.9497106075286865,-0.20749618113040924,0.1676705777645111,-0.07497382164001465
13,8,0,10,3.4403152465820312,8.600992202758789,-0.3609756827354431,0.01151131372898817,0.14463040232658386,0.29525670409202576,2.7229270935058594,6.811249732971191,-1.9479022026062012,-0.12642791867256165,0.1316175013780594,0.06633647531270981
13,8,0,11,3.441664457321167,8.614150047302246,-0.3344388008117676,-2.9354364414757583e-06,-4.338684448157437e-05,-6.28047127975151e-05,2.718853712081909,6.817346096038818,-1.9414986371994019,0.02006526105105877,-0.00967544037848711,-0.022297164425253868
13,8,0,12,3.441663980484009,8.614142417907715,-0.3344501852989197,-1.1452447097326512e-06,-3.155873855575919e-05,-4.944214742863551e-05,2.711386203765869,6.836492538452148,-1.9417531490325928,-0.08081070333719254,0.19368590414524078,-0.03692846745252609
13,8,0,13,3.4416637420654297,8.6141357421875,-0.3344595730304718,-1.2907964901387459e-06,-3.361366907483898e-05,-5.222226900514215e-05,2.699523687362671,6.859827518463135,-1.943503499031067,-0.037167325615882874,0.042128898203372955,0.037378888577222824
13,8,0,14,3.4416635036468506,8.614129066467285,-0.3344700038433075,-1.2427951787685743e-06,-3.347279198351316e-05,-5.222144682193175e-05,2.694714307785034,6.877577304840088,-1.945583462715149,-0.020408870652318,0.12877027690410614,-0.017962241545319557
13,9,0,0,4.055365562438965,6.21436882019043,0.15705370903015137,-0.7842165231704712,2.1150896549224854,-0.980133056640625,3.355818271636963,5.597682476043701,-1.1106584072113037,-1.4246418476104736,1.8465694189071655,-1.0753859281539917
13,9,0,1,3.9111030101776123,6.624921798706055,-0.031006814911961555,-0.6613151431083679,1.9925575256347656,-0.8961449861526489,3.119271755218506,5.952390670776367,-1.3137811422348022,-0.9578715562820435,1.6956084966659546,-0.9668563008308411
13,9,0,2,3.7908408641815186,7.010570526123047,-0.198842391371727,-0.5456141233444214,1.8654937744140625,-0.7809293270111084,2.975769519805908,6.312628269195557,-1.4948866367340088,-0.49235999584198,1.8972529172897339,-0.8390345573425293
13,9,0,3,3.692389726638794,7.370019912719727,-0.34216049313545227,-0.4435805678367615,1.7301957607269287,-0.6545928716659546,2.9218428134918213,6.633961200714111,-1.6559522151947021,-0.05899548903107643,1.3249166011810303,-0.8004515171051025
13,9,0,4,3.6127305030822754,7.701386451721191,-0.46040862798690796,-0.3574807643890381,1.5848244428634644,-0.5317263603210449,2.9451608657836914,6.84060001373291,-1.801690697669983,0.27327558398246765,0.7527964115142822,-0.6665375828742981
13,9,0,5,3.5486981868743896,8.002717971801758,-0.5550751686096191,-0.2866908609867096,1.4303704500198364,-0.41946732997894287,3.0153701305389404,6.94476842880249,-1.9089837074279785,0.41219785809516907,0.30509665608406067,-0.4527176022529602
13,9,0,6,3.497464895248413,8.27242660522461,-0.6287432312965393,-0.22873710095882416,1.269128680229187,-0.3218478858470917,3.0989208221435547,6.959635257720947,-1.9841532707214355,0.4161534905433655,-0.12018481642007828,-0.21515603363513947
13,9,0,7,3.4590303897857666,8.485177993774414,-0.6326833367347717,-0.11201799660921097,0.3849344253540039,1.2572283744812012,3.1508686542510986,6.939404487609863,-2.0026016235351562,0.10837064683437347,-0.0759844034910202,0.07355303317308426
13,9,0,8,3.4427998065948486,8.555425643920898,-0.4502728283405304,-0.04852462187409401,0.3153281509876251,0.599646270275116,3.1468119621276855,6.928985595703125,-1.995259165763855,-0.09352859109640121,-0.04456549137830734,-0.007762678433209658
13,9,0,9,3.4403538703918457,8.600979804992676,-0.3609909415245056,0.011524105444550514,0.14467257261276245,0.29497599601745605,3.1423826217651367,6.9254608154296875,-1.9913302659988403,4.4383006752468646e-05,0.00024526671040803194,1.9375409465283155e-05
13,9,0,10,3.4417030811309814,8.614134788513184,-0.33446821570396423,-2.9346522296691546e-06,-4.3437550630187616e-05,-6.297109212027863e-05,3.1384623050689697,6.920319080352783,-1.984484076499939,-0.041693393141031265,-0.05042941868305206,0.11023540794849396
13,9,0,11,3.4417028427124023,8.614128112792969,-0.3344786763191223,-1.0459978057042463e-06,-2.895271245506592e-05,-4.535665357252583e-05,3.1072492599487305,6.911747455596924,-1.970737338066101,-0.2612234950065613,-0.045479390770196915,0.026699785143136978
13,9,0,12,3.4417026042938232,8.614121437072754,-0.3344880938529968,-1.288087219109002e-06,-3.360003756824881e-05,-5.222060644882731e-05,3.065539836883545,6.9003753662109375,-1.9740396738052368,-0.15987291932106018,-0.05871820077300072,-0.029214948415756226
13,9,0,13,3.441702365875244,8.614114761352539,-0.3344985246658325,-1.2445019592632889e-06,-3.347218080307357e-05,-5.221980609348975e-05,3.022066354751587,6.914174556732178,-1.9778814315795898,-0.2765994668006897,0.1711370050907135,-0.007749069016426802
13,9,0,14,3.441702127456665,8.614108085632324,-0.3345089554786682,-1.2451262136892183e-06,-3.347195888636634e-05,-5.221920582698658e-05,2.9527552127838135,6.946220874786377,-1.9705522060394287,-0.4101833999156952,0.15390357375144958,0.12783321738243103
13,10,0,0,3.909902334213257,6.623664855957031,-0.03440498188138008,-0.665143609046936,1.9881951808929443,-0.9153767228126526,3.1782028675079346,5.919604301452637,-1.2757651805877686,-1.0276232957839966,1.5298343896865845,-0.8042444586753845
13,10,0,1,3.789095163345337,7.00861120223999,-0.20709779858589172,-0.5469275712966919,1.8631181716918945,-0.8092095255851746,3.0231595039367676,6.203101634979248,-1.4242520332336426,-0.5385236740112305,1.303855061531067,-0.6787723302841187
13,10,0,2,3.6907618045806885,7.367883205413818,-0.35645994544029236,-0.4411121606826782,1.7307125329971313,-0.6855323910713196,2.920154571533203,6.420335292816162,-1.5489416122436523,-0.4870452582836151,0.8778224587440491,-0.5977218151092529
13,10,0,3,3.6119532585144043,7.699589252471924,-0.4806242287158966,-0.3517013490200043,1.5874595642089844,-0.5592344999313354,2.862910509109497,6.539177894592285,-1.6537717580795288,-0.09754229336977005,0.3166911005973816,-0.45358648896217346
13,10,0,4,3.5492990016937256,8.001564979553223,-0.5801762342453003,-0.27897319197654724,1.4339871406555176,-0.44079792499542236,2.8664355278015137,6.590048789978027,-1.7167365550994873,0.10491504520177841,0.19595342874526978,-0.07879827171564102
13,10,0,5,3.499692916870117,8.272027015686035,-0.6574903130531311,-0.22038164734840393,1.272945523262024,-0.33728674054145813,2.856322765350342,6.589158535003662,-1.718209981918335,-0.16022129356861115,-0.1354336142539978,-0.005456889979541302
13,10,0,6,3.4636406898498535,8.477765083312988,-0.6517576575279236,-0.10014896839857101,0.3501875102519989,1.2127444744110107,2.847003698348999,6.574129581451416,-1.7199583053588867,0.01694367825984955,-0.01476509589701891,0.024650026112794876
13,10,0,7,3.449519157409668,8.541426658630371,-0.4787616729736328,-0.03914599120616913,0.2838023006916046,0.550380527973175,2.8195443153381348,6.552069664001465,-1.718554973602295,-0.27312171459198,-0.20749366283416748,-0.01558078546077013
13,10,0,8,3.448486328125,8.581401824951172,-0.40157175064086914,0.015247540548443794,0.11431416869163513,0.241374209523201,2.7823150157928467,6.530854225158691,-1.7271790504455566,-0.09475371241569519,-0.021945875138044357,-0.11552306264638901
13,10,0,9,3.4497294425964355,8.589692115783691,-0.38421836495399475,-1.952511865965789e-06,-8.181850716937333e-06,3.1572612897434738e-06,2.7655751705169678,6.534036159515381,-1.739904761314392,-0.07647604495286942,0.034209370613098145,-0.012620912864804268
13,10,0,10,3.4497289657592773,8.589690208435059,-0.3842177391052246,-1.6955098089965759e-06,-7.43385817258968e-06,3.1214467526297085e-06,2.7551016807556152,6.530941486358643,-1.7401909828186035,-0.04027966037392616,-0.03131537139415741,-0.04016842693090439
13,10,0,11,3.449728488922119,8.589688301086426,-0.38421711325645447,-1.6957978914433625e-06,-7.436210580635816e-06,3.121463350908016e-06,2.7567453384399414,6.520659923553467,-1.7423985004425049,0.024081462994217873,-0.07269974052906036,-0.013277798891067505
13,10,0,12,3.449728012084961,8.589686393737793,-0.3842164874076843,-1.6957936850303668e-06,-7.436184660036815e-06,3.1214806313073495e-06,2.7746078968048096,6.49977970123291,-1.7390592098236084,0.14619527757167816,-0.14232522249221802,0.03582217916846275
13,10,0,13,3.4497275352478027,8.58968448638916,-0.3842158615589142,-1.6957895923042088e-06,-7.436158739437815e-06,3.1214976843330078e-06,2.7903428077697754,6.491167068481445,-1.73468017578125,0.008626234717667103,0.01486851554363966,-0.008402979001402855
13,10,0,14,3.4497270584106445,8.589682579040527,-0.38421523571014404,-1.695785385891213e-06,-7.436133273586165e-06,3.121514737358666e-06,2.7720859050750732,6.481595993041992,-1.7375751733779907,-0.18304632604122162,-0.09713916480541229,-0.026428433135151863
13,11,0,0,3.789095163345337,7.00861120223999,-0.20709779858589172,-0.5469275712966919,1.8631181716918945,-0.8092095255851746,3.06640362739563,6.144426345825195,-1.4460899829864502,-0.4291488826274872,0.9369127750396729,-0.7294780015945435
13,11,0,1,3.6907618045806885,7.367883205413818,-0.35645994544029236,-0.4411121606826782,1.7307125329971313,-0.6855323910713196,2.9806787967681885,6.27603816986084,-1.570786952972412,-0.4180087745189667,0.39662808179855347,-0.5110424757003784
13,11,0,2,3.6119532585144043,7.699589252471924,-0.4806242287158966,-0.3517013490200043,1.5874595642089844,-0.5592344999313354,2.949037790298462,6.310061454772949,-1.6297271251678467,0.05320965498685837,-0.028213031589984894,-0.009254810400307178
13,11,0,3,3.5492990016937256,8.001564979553223,-0.5801762342453003,-0.27897319197654724,1.4339871406555176,-0.44079792499542236,2.9630889892578125,6.279994964599609,-1.6341969966888428,0.09807764738798141,-0.2583203613758087,-0.004868210293352604
13,11,0,4,3.499692916870117,8.272027015686035,-0.6574903130531311,-0.22038164734840393,1.272945523262024,-0.33728674054145813,3.0021626949310303,6.221046447753906,-1.621646523475647,0.2805402874946594,-0.3332766890525818,0.13083359599113464
13,11,0,5,3.4636406898498535,8.477765083312988,-0.6517576575279236,-0.10014896839857101,0.3501875102519989,1.2127444744110107,3.085628032684326,6.166875839233398,-1.6085747480392456,0.5415082573890686,-0.21760296821594238,-0.013835473917424679
13,11,0,6,3.449519157409668,8.541426658630371,-0.4787616729736328,-0.03914599120616913,0.2838023006916046,0.550380527973175,3.1723012924194336,6.15792989730835,-1.6033698320388794,0.3242969810962677,0.0995018482208252,0.07048241049051285
13,11,0,7,3.448486328125,8.581401824951172,-0.40157175064086914,0.015247540548443794,0.11431416869163513,0.241374209523201,3.254103660583496,6.172994136810303,-1.5956236124038696,0.48677074909210205,0.05685746297240257,-0.07028753310441971
13,11,0,8,3.4497294425964355,8.589692115783691,-0.38421836495399475,-1.952511865965789e-06,-8.181850716937333e-06,3.1572612897434738e-06,3.3303375244140625,6.193976879119873,-1.6161333322525024,0.28264209628105164,0.14043721556663513,-0.1204540953040123
13,11,0,9,3.4497289657592773,8.589690208435059,-0.3842177391052246,-1.6955098089965759e-06,-7.43385817258968e-06,3.1214467526297085e-06,3.3577723503112793,6.239357948303223,-1.6222131252288818,0.02096046693623066,0.294421523809433,0.1050606369972229
13,11,0,10,3.449728488922119,8.589688301086426,-0.38421711325645447,-1.6957978914433625e-06,-7.436210580635816e-06,3.121463350908016e-06,3.348320245742798,6.27736234664917,-1.610341191291809,-0.09011588990688324,0.09737668931484222,0.049812961369752884
13,11,0,11,3.449728012084961,8.589686393737793,-0.3842164874076843,-1.6957936850303668e-06,-7.436184660036815e-06,3.1214806313073495e-06,3.342859983444214,6.283552169799805,-1.6030791997909546,-4.4947515561943874e-05,-9.499212319497019e-05,-4.1796107552727335e-07
13,11,0,12,3.4497275352478027,8.58968448638916,-0.3842158615589142,-1.6957895923042088e-06,-7.436158739437815e-06,3.1214976843330078e-06,3.342860698699951,6.283552646636963,-1.6030991077423096,1.113004418584751e-05,9.622556717658881e-06,-0.00013252331700641662
13,11,0,13,3.4497270584106445,8.589682579040527,-0.38421523571014404,-1.695785385891213e-06,-7.436133273586165e-06,3.121514737358666e-06,3.342862129211426,6.283552646636963,-1.6031112670898438,6.04649676461122e-06,7.734493010502774e-07,-0.00011480438843136653
13,11,0,14,3.4497265815734863,8.589680671691895,-0.3842146098613739,-1.695781293165055e-06,-7.436107352987165e-06,3.1215317903843243e-06,3.3639838695526123,6.271728038787842,-1.6197007894515991,0.20568661391735077,-0.11336687207221985,-0.10977902263402939
13,12,0,0,3.6907618045806885,7.367883205413818,-0.35645994544029236,-0.4411121606826782,1.7307125329971313,-0.6855323910713196,3.0042824745178223,6.336555004119873,-1.5509021282196045,-0.13175161182880402,0.5768883228302002,-0.44325515627861023
13,12,0,1,3.6119532585144043,7.699589252471924,-0.4806242287158966,-0.3517013490200043,1.5874595642089844,-0.5592344999313354,3.0065765380859375,6.428857803344727,-1.6209348440170288,0.12919080257415771,0.3477896749973297,-0.2918550670146942
13,12,0,2,3.5492990016937256,8.001564979553223,-0.5801762342453003,-0.27897319197654724,1.4339871406555176,-0.44079792499542236,3.0418541431427,6.454758644104004,-1.6720536947250366,0.20212063193321228,-0.04273536056280136,-0.22067460417747498
13,12,0,3,3.499692916870117,8.272027015686035,-0.6574903130531311,-0.22038164734840393,1.272945523262024,-0.33728674054145813,3.045372247695923,6.418182849884033,-1.7001490592956543,-0.11418912559747696,-0.30064499378204346,-0.05815119296312332
13,12,0,4,3.4636406898498535,8.477765083312988,-0.6517576575279236,-0.10014896839857101,0.3501875102519989,1.2127444744110107,3.028144359588623,6.359347343444824,-1.7201565504074097,-0.06393630057573318,-0.28471624851226807,-0.22479020059108734
13,12,0,5,3.449519157409668,8.541426658630371,-0.4787616729736328,-0.03914599120616913,0.2838023006916046,0.550380527973175,3.026285171508789,6.322486877441406,-1.749576449394226,0.028347814455628395,-0.08862031251192093,-0.08203528821468353
13,12,0,6,3.448486328125,8.581401824951172,-0.40157175064086914,0.015247540548443794,0.11431416869163513,0.241374209523201,3.0273029804229736,6.31820011138916,-1.7551460266113281,4.8905665607890114e-05,4.391198672237806e-05,4.907375478069298e-05
13,12,0,7,3.4497294425964355,8.589692115783691,-0.38421836495399475,-1.952511865965789e-06,-8.181850716937333e-06,3.1572612897434738e-06,3.0273025035858154,6.31820011138916,-1.7551404237747192,-9.96747530734865e-07,-1.1792874374805251e-06,-9.87159728538245e-06
13,12,0,8,3.4497289657592773,8.589690208435059,-0.3842177391052246,-1.6955098089965759e-06,-7.43385817258968e-06,3.1214467526297085e-06,3.0272862911224365,6.318216323852539,-1.755076289176941,-7.934359746286646e-05,7.809630915289745e-05,0.00034253872581757605
13,12,0,9,3.449728488922119,8.589688301086426,-0.38421711325645447,-1.6957978914433625e-06,-7.436210580635816e-06,3.121463350908016e-06,3.0272884368896484,6.318210601806641,-1.755146861076355,2.500493974366691e-05,-2.4628618120914325e-05,-0.00044949326547794044
13,12,0,10,3.449728012084961,8.589686393737793,-0.3842164874076843,-1.6957936850303668e-06,-7.436184660036815e-06,3.1214806313073495e-06,3.037121295928955,6.302559852600098,-1.7489534616470337,0.09321998804807663,-0.1530507653951645,0.0682026669383049
13,12,0,11,3.4497275352478027,8.58968448638916,-0.3842158615589142,-1.6957895923042088e-06,-7.436158739437815e-06,3.1214976843330078e-06,3.055034875869751,6.294620990753174,-1.740363359451294,0.07296350598335266,0.03034304454922676,0.03252891078591347
13,12,0,12,3.4497270584106445,8.589682579040527,-0.38421523571014404,-1.695785385891213e-06,-7.436133273586165e-06,3.121514737358666e-06,3.047832489013672,6.292450428009033,-1.7411707639694214,-0.09878704696893692,-0.03440157324075699,-0.06440626829862595
13,12,0,13,3.4497265815734863,8.589680671691895,-0.3842146098613739,-1.695781293165055e-06,-7.436107352987165e-06,3.1215317903843243e-06,3.04530930519104,6.287379264831543,-1.7495429515838623,0.012015150859951973,-0.011842084117233753,-0.023624783381819725
13,12,0,14,3.449726104736328,8.589678764343262,-0.38421398401260376,-1.6957770867520594e-06,-7.436081432388164e-06,3.121549070783658e-06,3.046882390975952,6.286133289337158,-1.7521064281463623,0.0032690081279724836,-0.0023035488557070494,-0.005638729780912399
13,13,0,0,3.6119532585144043,7.699589252471924,-0.4806242287158966,-0.3517013490200043,1.5874595642089844,-0.5592344999313354,2.9412577152252197,6.431582450866699,-1.6173118352890015,0.04186969995498657,0.13683702051639557,-0.20703428983688354
13,13,0,1,3.5492990016937256,8.001564979553223,-0.5801762342453003,-0.27897319197654724,1.4339871406555176,-0.44079792499542236,2.9763498306274414,6.439948558807373,-1.651397705078125,0.2908896803855896,-0.019341381266713142,-0.07231288403272629
13,13,0,2,3.499692916870117,8.272027015686035,-0.6574903130531311,-0.22038164734840393,1.272945523262024,-0.33728674054145813,2.992249011993408,6.436211585998535,-1.6583189964294434,-0.04853519797325134,-0.006561437156051397,0.018792130053043365
13,13,0,3,3.4636406898498535,8.477765083312988,-0.6517576575279236,-0.10014896839857101,0.3501875102519989,1.2127444744110107,2.9970591068267822,6.43734073638916,-1.6595219373703003,0.05914156883955002,0.012119594030082226,-0.01273212768137455
