num_traj,data_id,xo,zo,yo,thetaxo,thetayo,thetazo,vxo,vyo,vzo,omegaxo,omegayo,omegazo,j0,j1,j2,j3,j4,j5,j6,j7,j8,zt,jv0,jv1,jv2,jv3,jv4,jv5,jv6,jv7,jv8,vzt
1,0,-0.8764515029426447,0.6471301493574444,-0.002993196050539506,-0.0019409925216159504,0.17145305875702302,0.002817426871525328,0.9509353800312621,-0.04297158371029684,0.32924441795266346,0.5391917383572891,1.9708893376458352,0.1137421468020826,0.026672296086084124,0.36683526587687837,0.42823939127672445,0.026997026877834243,0.3700983038367814,0.42800431719030596,0.40348848442239993,0.2821400888543356,0.4281585636008295,0.0,1.3643840632705486,0.8860863124905421,0.16385387162913612,1.0334798223421804,0.8282954133108503,0.18707976421777614,-1.1484240083000654,1.2019372550990202,-0.998520637504766,0.0
1,1,-0.6605880329934145,0.7503906986032817,-0.005309594654880064,0.001160504320575141,0.5520858879330577,0.004379173818638688,1.1886822016684924,0.002593024499977335,0.4363013465832617,-0.009500524403934259,1.5833248064884347,-0.0019263943591544632,0.3274482454931132,0.37856332435242657,0.3913455798515888,0.3280500167397721,0.3782646136711372,0.39093300943175774,0.21501403151801365,0.3817466053709822,0.3891049234665602,-0.003349933604093542,0.6697998312261124,0.40926120556342327,-0.10699376891450027,0.661528257814858,0.42748055766809784,-0.11423584340050912,-0.7278947501881603,-0.1457937935153919,0.1305134960989123,-0.06695512922759136
1,2,-0.5097027674945458,0.7566765432494578,-0.0037806395370275146,-0.0007051658854888206,0.5189758939180062,-0.002907149051064512,0.16576686628690435,-0.004640531945594259,-0.5512386315348319,0.030919549478753777,-1.9172692036470926,0.04516216971332558,0.39357494681945027,0.3866795730885142,0.40388184580285347,0.3935797621759572,0.38660427943186526,0.40383899945890506,0.06792070531886922,0.3710790342102091,0.3971838820873706,-0.03092966268429939,-0.12273031782965244,0.005724864389506283,0.027281434517146645,-0.11851566950207387,0.005490167266985889,0.028488428470466766,-0.2354322967475509,-0.5048738604004674,-0.04884442866902132,-0.2057164156223322
1,3,-0.5306773614462319,0.6944533495706651,-0.006555215645211348,0.0016417644831532778,0.46173123280693495,0.0011786786920813064,-0.221935686518623,0.02427201895516963,-0.1973370828383142,-0.17429407604333175,0.3447297779672001,-0.05719426391083392,0.3332478930795816,0.3863085778326292,0.3941589322911715,0.33001797832602553,0.38650776494227435,0.3999861319956849,0.0575034793491599,0.37900100643768486,0.3714901990353332,-0.08610775005323436,-0.3229628477010484,0.02974200451707107,0.06128923638668503,-0.23843989307052665,0.022815666072605933,0.06280689422007915,0.13564235662043728,-0.016591484060461355,0.024491914249870315,-0.34292323923292983
1,4,-0.5803754141510944,0.661967281902172,-0.006767862345915537,0.005039631980002174,0.4731125263060122,0.004995254324501649,-0.2582869914696963,-0.003037283233722929,-0.1554836912858593,0.0176354551557282,-0.05577218444268369,0.0037186194717314554,0.279813781006354,0.385328045856742,0.40130202446652113,0.2821182738161425,0.3837518052091869,0.3921640038219543,0.10375385234912309,0.3763027889252874,0.34964855878046214,-0.16854446525850136,-0.26375549511767443,-0.003316199186421155,-0.01622176844785202,-0.2636398125838766,-0.00400443795753154,-0.03547367042031578,0.2974135226458622,0.0030418257514812017,-0.2635114248219161,-0.4782954898077168
1,5,-0.6348414324183153,0.6424263775225392,-0.005715045836205331,-0.0014836838278484534,0.43359594734183776,0.001251503970751074,-0.26529281054322584,0.0004480097277859968,-0.07689156672360084,-0.0029013361377008724,-0.20966866039775822,-0.0005017126210968414,0.23189422529089893,0.3837618882117676,0.3955991366578209,0.23310230941460036,0.38371385741528913,0.395394399335633,0.14245554565138896,0.3773260310717125,0.36653818959655843,-0.27784561755292964,-0.22883612297520736,-0.0006516884001211004,0.0009386251966672296,-0.22968417327061236,0.0002963377905196435,0.008081751201404766,0.19665196024246517,0.012502172917858573,0.06905039604941748,-0.6115686832757793
1,6,-0.6804410799887028,0.6220109735049568,-0.005428287169455096,-0.0033311811559494165,0.4173123290621117,7.985587261107538e-05,-0.1956396479830861,0.001723202594681689,-0.08144447216425899,-0.010423398325640883,-0.07445079597495316,-0.002364083345663152,0.18887628631862036,0.38326504320085797,0.3914451760343651,0.18963379365724792,0.38330570809695286,0.3946644404934186,0.18982459676385297,0.3746314784548685,0.3412713198156985,-0.41356587611990875,-0.18504674038105787,0.008840090376422211,-0.03055829664492919,-0.18262536187840347,-0.004557691814671822,0.0018666684964083503,0.24002288084652904,-0.10862028385797427,-0.015613452897575398,-0.7424958246721783
1,7,-0.7106737269809337,0.6130470243504882,-0.005405301618270838,-0.003528354263733404,0.3981453416190231,4.037631174786215e-06,-0.10030999951678515,-0.0001344281282297165,-0.020589202087815645,0.0006926134688190408,-0.08569047704093345,0.0003635970254750753,0.16245857057091295,0.38360298780704133,0.39048068503854944,0.16337606191524773,0.3829395246628348,0.39498081905799204,0.21794560774251348,0.36954908549549703,0.34546485018973216,-0.5752124326584054,-0.08060927983425652,-0.002794194746719391,0.0028510503406984668,-0.0816225435178782,-0.00045108257926498516,0.0009589850639575778,0.06877672661898775,0.01808245580634113,0.028494425125766686,-0.8708489718479495
1,8,-0.7182372290539492,0.6111888337207246,-0.005376174740971583,-0.003707186561694473,0.39224726379833097,-8.97754631647248e-05,0.022148666854301474,7.86621070688936e-05,0.004720644256474775,-0.00041986658097539157,0.014682128027364766,-2.1512262236000133e-05,0.15622078187863822,0.38345055686555113,0.3901986048084035,0.15703488336337038,0.38285806043933696,0.3950741208986491,0.22424877695276033,0.36991462399859204,0.346933339821123,-0.7622489448189631,0.018475601361152248,-6.354295860469192e-05,-0.0018702581714211026,0.018439282584832854,-0.0002501829598193922,-0.0010084967660600012,-0.014424221801299722,-0.0008636172369844639,-0.00460054154511691,-0.996420485034666
1,9,-0.7018313587385121,0.6157065693161577,-0.005402191878382226,-0.003567576737499049,0.4026815038117108,3.7223063899041466e-05,0.13697203478558936,-0.00027176624262828427,0.038817487524595365,0.0013439623039476496,0.0888947592863631,0.0006251655631575061,0.17012919903297907,0.38358865065119657,0.3905445848540037,0.17104494744427398,0.382943279428995,0.39505053122185957,0.21110633422986855,0.3698132543147324,0.34644272142168214,-0.9740996968587261,0.11633575018729836,0.0014157008551359401,0.0042728987618320495,0.11726874734271184,0.0010208927944145192,0.0005004170264623006,-0.11094569508734883,-0.0013687624537819174,-0.004117684421195951,-1.119023955753433
2,0,-0.9194366350892634,0.6122969755618902,-0.0014746376164562402,-0.0004337469651449858,0.04270922608965583,0.0016736670099263163,0.6824207220879445,0.003684071921252441,0.16925215376612476,0.007845874999716078,0.5721913798085463,0.018001739567892236,-0.00023971666969620453,0.25839295118847505,0.42662198581224536,-0.0002467953829612309,0.2607941433948943,0.42461074102785207,0.4256504599817717,0.2905855537936881,0.4316173543283568,0.0,0.01490476261476775,0.9783094189647457,0.15058593788434377,0.015633740703169606,1.0066285932271337,0.10091709296081562,-0.9360319292319431,0.899026226128212,-0.8894718820822157,0.0
2,1,-0.7527768160659096,0.6361057872673409,-0.0015422182029982588,2.021758340243322e-07,0.14210903393664212,0.0016524907190202433,0.8589689896355169,-0.0007498248959519516,0.05483885784001606,-0.0007927291238786612,0.47793185330475724,-0.0030075647492822056,0.0806191941915332,0.38889672271944214,0.3926353619174447,0.08190374892856071,0.3881703713232331,0.3920348261420713,0.24559034376891545,0.3820374733270069,0.3609205341622102,-0.0033499336869285737,0.8376206727913847,-0.23021266816512714,0.1350678216503597,0.8311614477622998,-0.21742663681313323,0.12314088294583801,-0.6896952842864335,-0.1425048325657235,0.11480101559821929,-0.06695513084225439
2,2,-0.588154869439411,0.64540481092705,-0.001548259387017216,1.3037535526393522e-07,0.30549682122160793,-0.0004749062099746434,0.7621354551053309,-4.7055926466487135e-05,0.035528089273282465,0.0006131078161074626,1.225541035517004,0.00922222904428621,0.23133706248434074,0.3834837007951977,0.39889327304841554,0.2307406599958993,0.38366501823806226,0.39959979148090385,0.08936276808588449,0.378286562589046,0.39258020049611914,-0.030929663425677042,0.6175438195162435,0.01518931754409935,-0.021398962016880442,0.6265915125965393,0.010663133019801513,-0.028781823616671268,-0.7036230734034565,-0.005190411312276072,-0.14023177741261325,-0.20571642041850138
2,3,-0.4656119469698525,0.6310504041350982,-0.0015502928763416958,-0.0020463999454483684,0.5004404508336823,-0.001680299024534773,0.33224175995809424,-0.004326973974011527,-0.1275665571590177,0.08412711175277107,0.29036308461450794,0.10209550499062364,0.3144528480894374,0.383491374691547,0.39258424193285674,0.3139487161428174,0.3838860387650493,0.3951774160560229,-6.140105986099942e-05,0.25019911198595113,0.38856238061711534,-0.08610775191682041,0.06681027731223838,0.02342779932174366,0.09731844157043834,0.0733731189849624,0.012904140946423618,0.050668903951053584,0.0027926849060706527,-1.007527484238557,0.2607470755645643,-0.3429232451232079
2,4,-0.47313575207442465,0.5834767091192504,-0.0016305508593210697,-0.0006879526375262101,0.4998091182699581,-0.00032644325538564513,-0.3748400729763056,-0.0020268047293089376,-0.34625545087357884,0.05287572556477002,-0.02259717533705106,0.03822016897350493,0.264851836773168,0.3845174113106195,0.3990255196230421,0.2651966854821639,0.3844650137450886,0.39879931405488883,-2.316347289749462e-05,0.23936442931684226,0.3937953882083917,-0.16854446829164674,-0.49386114915547147,-0.008024859589232415,-0.007171741177836404,-0.4974066190556689,-0.01682412704296019,-0.029490382134918176,0.0002134386725498906,0.5608671461445404,-0.007095008929132601,-0.4782954956129
2,5,-0.5981436729973909,0.4917799689265537,-0.0016537799084571563,-0.002318570417948477,0.5235288856663873,-0.0019079173960598159,-0.7978008049159723,0.0003328996570145918,-0.5587824592015044,-0.021406051152919055,0.48220657488002205,-0.002397265377250983,0.13264768510980074,0.37781190391713226,0.3745783422626864,0.1278944895142865,0.3793945497400332,0.3854684992928883,0.008244949323995913,0.38056713823305177,0.3722491386152783,-0.27784562173747357,-0.8642875128709127,-0.023030733716244645,0.05721661125919169,-0.8565610718684187,-0.0006312707979916482,0.024747500830020433,0.3100910612640824,0.2977233155889064,-0.2330921622252483,-0.6115686889848061
2,6,-0.727805122309301,0.308343424885249,0.0006306807522248399,0.0011959520763454269,0.885241588434323,0.007003797912283496,-0.2653517457631912,0.015597690269197273,-0.8210855337426091,-0.02879026296471658,2.1813944948763537,0.04821278718192907,0.004374227807805103,0.3458545102983004,0.3954324786286532,-0.00014395785700473815,0.3604916115342043,0.3875796856777223,0.3148930564327706,0.3747549148997357,0.4007006814734693,-0.41356588161394253,-0.18434967402062563,-0.0932551865720474,0.06352339696051414,0.006860086203244119,-0.2821064079885902,-0.03648834829045292,0.83818552476948,0.04400023994008114,-0.03419736648487726,-0.7424958348370004
2,7,-0.7203865032109597,0.030875556858259323,0.0004913658245246067,0.0,1.5707963267948966,0.0022945496482028697,0.25324931904396764,-0.005214362842395315,-2.126375170317452,-0.0014850468694376665,4.765005051391834,-0.025162827168344528,0.07370566983157388,0.38683043487767754,0.39925171670077675,0.07600553047348783,0.3855369856709162,0.4008028702328757,0.3554670185439734,0.3809213302317095,0.3917542738498896,-0.5752124403405762,2.1317010181649745,-0.0006715305858093282,0.08810955784706374,2.1299574711704072,-0.005172181772726818,0.0545050959867376,0.7546729767451552,0.021702355517514017,0.17469284463857898,-0.8708489828413722
2,8,-0.7127266796572145,-0.16238892727167484,0.000739234316510093,0.0,1.5707963267948966,0.002740957859182103,0.0003897416763619187,0.00014542694164601264,-0.9937080585316059,-0.0004846749282921906,0.0012990423766264588,2.054624048211701e-08,0.4318147767745156,0.3857584611424553,0.40358215593954927,0.4307332898343269,0.38542575682304997,0.4034118416736234,0.38115190526403625,0.3822019204085768,0.39875501179426365,-0.7622489564880894,-0.2353165284350922,0.11664985397478983,-0.04711894165179502,-0.3103628685632398,0.11271130295296541,-0.04710225018748627,-0.05114951390688253,-0.003233929051709085,-0.02424456354025822,-0.9964205086006056
2,9,-0.7127052405443212,-0.3741120186587154,0.0007504030781040664,0.0,1.5707963267948966,0.0027746725613483074,3.304755865448173e-05,1.575276826444112e-05,-1.1190019317887812,7.291608968347619e-05,-8.630006488658863e-07,6.389434333853945e-05,0.388043666959445,0.38631067196332497,0.4010389326490585,0.3883619787005818,0.3863514727985631,0.4010493982001443,0.3837209873598187,0.38192992140066856,0.398475371143458,-0.9740997139500982,0.08558762502250365,-0.001555496750853605,0.003261185870329135,0.08294815149817322,-0.0020892669888111642,0.003122364302700846,0.03464910553736299,-0.0030199855616473113,-0.00680300714850763,-1.1190239862341786
3,0,-0.9021217976109662,0.6223010004467777,-0.0022266562564804983,9.79660102445509e-05,0.07755018262140007,9.327176293061163e-05,0.8566623536454699,-0.0007698341733833335,0.21985448086616188,-0.0020924555911492073,0.7915659264568203,0.012123723459377901,-0.0001114451852620731,0.30204672592911,0.4252787565705622,-0.00010081699661817083,0.30317074912603986,0.4233956730292727,0.40397641427494047,0.30299105969659473,0.4303912658775435,0.0,0.00617278967446187,1.3819236094658633,0.060600495195516094,0.005553316195729456,1.3918159063306756,0.06500726262653779,-1.01877110322763,0.9152649273221938,-0.9074880215630963,0.0
3,1,-0.7066154840507011,0.6466096468540496,-0.002416670337614317,-1.5477169308816e-07,0.18459825440653166,0.0013281799788341499,1.0400233085589488,0.0012198024207229798,0.08260909252025317,-0.000822901100951019,0.6223626196550561,0.0028810273034023445,0.13690812282157822,0.3831054234010242,0.39627772056980515,0.13771320053697952,0.38290822012023135,0.3959587164761162,0.199971679111656,0.38042949090338296,0.3917923962088803,-0.0033499336539471614,0.9815929048144741,-0.15223668205556792,0.038352035176911534,0.9823461118650496,-0.14944989223724706,0.031824705333460136,-0.9576293841474365,-0.10060711307177209,0.34278635624937487,-0.06695513024304453
3,2,-0.5016588461185495,0.6616086159196867,-0.002415910107849494,-3.755689034221268e-07,0.39623774000537043,0.0009511969367585121,0.9518366655770938,-0.0025085433728803132,0.026114506761938203,-0.0013899286234868846,1.4296597109493672,-0.009874280192522273,0.30483744559568954,0.38274009854004365,0.39635745840694736,0.3056192840805475,0.3816991482171704,0.3965449688075863,0.00904224599311598,0.3746556065826337,0.3854546818419913,-0.030929663133697927,0.7098073262025275,0.04445317279749279,-0.041597874383240085,0.6920519551097939,0.07345722092797224,-0.058265336247434546,-0.9841659831575519,-0.049182679328909684,-0.15340401108737056,-0.20571641825845366
3,3,-0.40478237926772426,0.6716801533987148,-0.0025070518672934256,-5.012467298580968e-06,0.4647117255561849,0.0012832604998406923,-0.06493268562579599,0.00072416783450047,-0.04510170729726989,-0.006627838504420469,-0.14108124481567474,-0.003802276534717533,0.3973209304758496,0.35964290575102476,0.36378789659300376,0.3959170607273143,0.360900708674638,0.36604667379683986,-0.0001342090669990619,0.16604731009411494,0.4086779030878506,-0.0861077510393803,-0.03757051383578219,-0.06486852398979151,-0.05395436617651857,-0.01919509169631848,-0.05931672395462408,-0.06526227297130421,-0.0004212620697458466,0.3039975890718879,0.08932634573835146,-0.3429232419037965
3,4,-0.5079700020539559,0.6313407429590895,-0.002321882908641819,-0.001206309753717887,0.42326877632107907,0.00011053637097711552,-0.7563953734297629,-0.0011720014387789296,-0.39057189664065106,0.011446031006463919,-0.17399784426484013,0.002693263259616092,0.2830424742738121,0.3833298208846723,0.38101871853148533,0.2734680772148141,0.38682600317192967,0.4012793162196449,0.02169219255741826,0.37843217681966096,0.37802490284188284,-0.16854446677496807,-0.7684757103379203,-0.033507150151127665,0.09876427338552415,-0.7497924190495977,-0.03652586425222655,0.019826033779282902,0.6784547909465016,0.23979535226656798,-0.43753281800037275,-0.47829549243999847
3,5,-0.6714390607887084,0.5247201631464677,-0.0033446082728772137,0.007127975770678019,0.466168871514359,0.004696715072125776,-0.8599531357022595,-0.007131972610156297,-0.6282455997456771,0.033973105396769857,0.5929113206577211,-0.0038655145779752033,0.10872272369720488,0.37952683768011436,0.38205667784321196,0.10139872733685569,0.3806041775064712,0.3884495868076067,0.13662710450655188,0.3723658731726404,0.38431915309662834,-0.27784561959148246,-0.933776112822895,-0.01843767739063981,-0.05868410108481796,-0.9277884469080386,-0.02810220018578062,-0.11185677131368181,0.35458906123402034,0.13056203142229894,-0.038625255997029366,-0.6115686858644602
3,6,-0.8248890498544775,0.3901049333149871,-0.003775920986408923,0.004739454474718657,0.6669997374967948,0.003649059931473046,-0.4016641424012588,0.0039523912841913245,-0.9168764996838317,-0.0546728498365657,2.1697010178570664,0.038312800572699854,-3.6417070292086923e-05,0.2719298767149328,0.39202803196522545,-1.8608508693864226e-06,0.2669997794529345,0.39609422922450843,0.31065435267104874,0.3769841426531114,0.3927321321737551,-0.4135658786713459,0.0020996617896576995,-1.1179394579897128,0.3048374757197234,0.0001085324934777046,-0.9591460098550416,0.1507585480840888,1.918075083492681,0.06632344693621428,0.33075642443904807,-0.7424958272126014
3,7,-0.7770660930870348,0.11262710470888707,-0.002293385483249448,0.19311120363055725,1.5166315657745424,0.19531247921892034,0.6292273371743943,0.01331291527068155,-1.9186868726630906,0.24628980236264048,6.248859442731203,0.10803173655503831,0.018685599326443893,0.35563047201596953,0.3872212477741981,0.0189299224476621,0.36095651890344793,0.3923526339127489,0.3361281831599791,0.38048948323412046,0.3940941416036301,-0.5752124357126328,1.5249457609045944,1.3621948952638445,0.028153375987486167,1.017232540014184,1.3888150302370927,0.08659554338117273,-0.5257758312570939,0.020265835371929063,0.007925217784362703,-0.8708489743358453
3,8,-0.6007243803151336,-0.07528959176946057,0.009848987220034475,-3.1403607401396254,1.2069776093134728,-3.041866324751933,0.8786237849497984,0.029055969684271776,-0.8875698448242629,-0.049729179508378955,0.6036936835189218,0.2945713495472559,0.3878844475939209,0.3813233967640905,0.40390803516470886,0.4183919928920372,0.37974251426740563,0.40408573708905593,0.38799318624470563,0.38217577369376127,0.39869248782397676,-0.7622489496766871,1.5736820860259408,0.025240880922203827,-0.003396698301868676,0.647520292235713,0.03260403240049618,-0.0341429832085238,-0.11373095135100147,0.004251719702516647,-0.007252665194924185,-0.9964204973514453
3,9,-0.4642362840485235,-0.2988514795665726,0.011358830427981803,-3.1415816748089798,1.2708162940660168,-2.984574877639309,0.5029249100809985,-0.014150519152009851,-1.366826563059288,0.19598744975273052,-1.2431586741594913,0.2969702505436635,0.3853751786576583,0.3870901223978463,0.4009402339025933,0.38617162079007594,0.38704969297221065,0.40101533896440356,0.3823266297285827,0.38204814146991806,0.3983133055090699,-0.9740997046577592,0.0031635221025867084,-0.014915522319272692,0.0035013259341168702,0.06223334562689939,-0.016823373158409555,0.004361736277913256,0.011928616216920693,0.00045234854651394693,0.000781139171368227,-1.1190239726282558
4,0,-0.8098721612047486,0.7204225858895392,-0.004630262636946998,0.004196608267859084,0.19430013246663638,-0.003997013995072983,1.155396832092337,-0.03292768690132498,0.6223206584320549,-0.004749760572239272,3.2602625949352304,0.14997180449341718,0.1813968877723198,0.4118737559231188,0.43013757762563937,0.17537035375350554,0.41214152718070574,0.4310499521052093,0.3702417971309766,0.2651523043091032,0.42607851156102317,0.0,3.5081518601127737,0.35530162759190076,0.1966447195290154,3.5587704851961077,0.3781924851070376,0.1432306810093471,-1.2402852570939213,1.6945367724031566,-1.1057732322816622,0.0
4,1,-0.6517420646151854,0.873859841714401,-0.005476690364183143,-0.0223538399530755,0.5721978473277958,-0.017470750632068165,-0.1521153741405698,0.00807225697520488,0.004538758763307428,-0.17419826486937717,0.31034060247295137,-0.04951913805111781,0.39771080469828807,0.39360066876508026,0.39882131489022477,0.39779094925409514,0.3934133659869958,0.3993063321832267,0.19433588663137433,0.3820864015486057,0.3992846425178401,-0.003349933604093542,-0.3548454743667493,0.17991243904721405,0.14066621425756537,-0.36335820221944026,0.14494584408196443,0.1424867703994355,0.26078628019582856,-0.203167582605858,0.0889641679555408,-0.06695512922759136
4,2,-0.7946945026338419,0.8142638773799039,-0.00788485143818032,-0.022481185111601222,0.38779563419844265,-0.0003435489421425769,-0.4219214872565112,-0.02523945327858439,0.03507537025697873,0.08833891803647814,-0.3214614320321156,-0.028281146195478425,0.3139646927298186,0.38318196641040203,0.39748359959660157,0.32526579500138625,0.3822371308275706,0.3965243055406976,0.38107516381688405,0.3590734478468978,0.38116158132679284,-0.03092966268429939,-0.4959363834766282,0.10488922312677548,0.08327035306370288,-0.5490922674604313,0.11650344770137872,0.045227455560624415,0.36859529636694327,0.21746037766719772,-0.12314109937898796,-0.2057164156223322
4,3,-0.7275693492069405,0.8423524945482291,-0.013678174325691742,7.424040549082551e-05,0.42046695385956145,-0.000518522459419911,0.3831238161915693,-0.009534353776564938,0.20515483496373146,0.033364826746125044,0.4630473830671011,-0.059812016471499654,0.39444308584068916,0.3733484770818244,0.39104611499789016,0.395172360428026,0.3723451768145652,0.3882205410989375,0.35637197125022274,0.37171207552624475,0.3789468843657038,-0.08610775005323436,0.2873629052193581,0.012757361147196541,0.009989185326225683,0.23876096707136887,0.024672594666390938,0.03079162813893328,-0.022444413317362966,-0.010291734043447246,0.12005313957958222,-0.34292323923292983
